Req_ID,Req_Name,Component,Release_Count,Hotfix_Count,Traceability_Status,Related_Components,Tags,Severity,Deploy_Touch_Count,Last_Release_Date,Impact_Score,Risk_Level,Blast_Radius
CHP-2438,Prepare to release July 2 (UI),,1,8,DEPLOYED_TESTED,,,,8,2025.07.08,60,HIGH,General | untagged | 8 deploy touches
CHP-3415,Purchase order - Update Arrival quantity on PO line ,,0,0,UNTESTED,,[purchasing],,0,,0,LOW,General | [purchasing] | 0 deploy touches
CHP-342,Configure lambda authoriser in mychip1 API GW to verify the token,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-3422,Export Project Pricing data as Excel,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-3424,Update lastActivityDate databits on the Activity Record event,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-343,Configure lambda authoriser in Altir Sandbox API GW to verify the token,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-3462,Account :: credit utilization attributes calculation,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-3469,Contact Inbound and Outbound Sync Issues,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-348,Provision OpenSearch in aws,,0,0,UNTESTED,,[infra],,0,,0,LOW,General | [infra] | 0 deploy touches
CHP-349,Develop part search capability,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-3499,Offers - Standalone list,,0,0,UNTESTED,,[ui],,0,,0,LOW,General | [ui] | 0 deploy touches
CHP-350,Develop recent search capability,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-3503,Need filters for fetching using MPN and manufacturer in the Part Health tabs,,0,0,UNTESTED,,[part-health],,0,,0,LOW,General | [part-health] | 0 deploy touches
CHP-3511,Rfq lines and Order lines list performance issue,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-3521,Showing empty names in Accounts filter names in all list views,,0,0,UNTESTED,,[contacts],,0,,0,LOW,General | [contacts] | 0 deploy touches
CHP-3522,"""Oops! Data didn’t load as expected."" on quotes global search",,0,0,UNTESTED,,[search],,0,,0,LOW,General | [search] | 0 deploy touches
CHP-3523,Independent offers - Edit individual offers,,0,0,UNTESTED,,[purchasing],,0,,0,LOW,General | [purchasing] | 0 deploy touches
CHP-3529,Purchase Order data sync,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-3542,Follow-Up: from UAT Review,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3581,Dashboard Consolidated list,,0,0,UNTESTED,,[dashboard],,0,,0,LOW,General | [dashboard] | 0 deploy touches
CHP-3582,Team Management,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-3595,Send an email with an attachment for common entities,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-3603,Authorization: Global View,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-361,Implement API key verification,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-362,Fetching list of accounts that are linked with a user,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-363,Develop account switch feature,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-3645,Comments Side Pane: UI,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-365,Set up a communication with the External System,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-3656,Sales/Purchasing workflow changes - Quote creation from offers and quote creation without offers - Advancement into SO,,0,0,UNTESTED,,[purchasing],,0,,0,LOW,General | [purchasing] | 0 deploy touches
CHP-367,Develop an endpoint to cater the part details request,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-3672,Stock management,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-368,Provision MongoDB,,0,0,UNTESTED,,[infra],,0,,0,LOW,General | [infra] | 0 deploy touches
CHP-3683,Sales Order Improvement & Validation,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-3684,Shipping Flow Management,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-3706,Add Configurable Filter to Exclude Closed Items in List APIs for Transactional Entities,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3709,Account Hero: Update Location to show City and Country Code,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3710,Breadcrumbs: Show expanded breadcrumb even after scrolling,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3713,RFQ List: Show Date Placed in the parent level,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3715,Account List: Add Menu Items,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3716,Account Stage: Remove 'Lead' from Create Account Modal,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3721,Timeline List: Add Default Sorting,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3726,'Create a Quote' menu for Project row items,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3727,change 'super_admin' to 'sales_admin',,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3733,Address some issues from Sentry,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3734,Create RFQ: Page Breaks after uploading CSV File,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-374,Parts - Create Document card,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3740,Permissions - UI changes for Purchasing module,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3759,Part Public API Limits,,0,0,UNTESTED,,[infra],,0,,0,LOW,General | [infra] | 0 deploy touches
CHP-376,Explore Kafka REST proxy message publishing,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-378,Code clean up and resolve Peer review comments.,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3812,Export - PDF - QC reports,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-3817,Part API - use faster version in info pane and cards (MC1),,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3828,Account timeline: Add Visits Tab,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-384,Document the testcases for People,,0,0,UNTESTED,,[qe],,0,,0,LOW,General | [qe] | 0 deploy touches
CHP-3844,Offer matching - Adding match indicator to Independent offers,,0,0,UNTESTED,,[purchasing],,0,,0,LOW,General | [purchasing] | 0 deploy touches
CHP-3845,Offer matching - Auto match,,0,0,UNTESTED,,[purchasing],,0,,0,LOW,General | [purchasing] | 0 deploy touches
CHP-3850,Global Search -> See more should navigate and populate search bar on list view,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3851,Fix RFQ level (priority level) issues,,0,0,UNTESTED,,"[backend, rfq]",,0,,0,LOW,"General | [backend, rfq] | 0 deploy touches"
CHP-3861,OfferReceived Status Update on RFQ ,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3863,Tx Entities Line level Index,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3885,Implement Offer indicator in RFQ,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-3897,Address RFQ Kanban board items.,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-390,Saving the external system dataset in OpenSearch and MongoDB part collection asynchronously,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3913,Improvements in SR filters,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3919,PartSummary: new info pane,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3923,Sales Order: Update Side info pane,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3924,Chip1: Update Logo and Favicon,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3934,Sourcing (User reported Issues),,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3935,Sourcing (User reported Issues),,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-3939,Make either Phones or Emails as mandatory in Contact Creation in CRM,,0,0,UNTESTED,,"[contacts, backend]",,0,,0,LOW,"General | [contacts, backend] | 0 deploy touches"
CHP-395,Reports - Company Performance - Salesperson,,0,0,UNTESTED,,[data],,0,,0,LOW,General | [data] | 0 deploy touches
CHP-396,Reports - Supplier Quality,,0,0,UNTESTED,,[data],,0,,0,LOW,General | [data] | 0 deploy touches
CHP-3968,Public API - Sign up and RFQ + BOM upload,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-398,Reports - Monthly Performance - Purchase,,0,0,UNTESTED,,[data],,0,,0,LOW,General | [data] | 0 deploy touches
CHP-399,"Add fields in mychip1_dw for reporting - customer value, salesperson, Conversion metrics & others",,0,0,UNTESTED,,[data],,0,,0,LOW,General | [data] | 0 deploy touches
CHP-400,Add fields in mychip1_dw for reporting - Purchasing metrics,,0,0,UNTESTED,,[data],,0,,0,LOW,General | [data] | 0 deploy touches
CHP-405,backend test scripts for authentication api,,0,0,UNTESTED,,[qe],,0,,0,LOW,General | [qe] | 0 deploy touches
CHP-410,backend test scripts for support api,,0,0,UNTESTED,,[qe],,0,,0,LOW,General | [qe] | 0 deploy touches
CHP-416,Project Creation - API contract design,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-418,Project Creation - Enhance an existing endpoint to upload excel sheet,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-419,Project Creation (file upload) - Parsing the file for header mapping,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-422,Parts - Documents card view,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-423,Update Reporting DW model with mapping names in MyChip1 DW,,0,0,UNTESTED,,[data],,0,,0,LOW,General | [data] | 0 deploy touches
CHP-424,Explore global parts data model and check if it aligns with SiliconExpert API response,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-434,Create Project - Manual of File upload selectors,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-435,Create Project - Add Download Template button,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-440,Date Picker and Date Range Picker,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-442,Optimise api-key validation functionality in downstream services,,0,0,UNTESTED,,"[backend, mc1]",,0,,0,LOW,"General | [backend, mc1] | 0 deploy touches"
CHP-445,Integrate part search with backend,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-449,Prepare Jolt spec for requirement entity,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-453,"Search - Enter hint, errors handling, link to part detail",,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-456,Infrastructure,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-457,Database :: Schema and initial values,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-460,Recent search - Post info to recent search endpoint,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-461,Checkbox,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-462,"Create Project - Parse CSV, XLS headers spike",,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-463,Setup chip1-vital in aws,,0,0,UNTESTED,,[infra],,0,,0,LOW,General | [infra] | 0 deploy touches
CHP-464,Populate entity hierarchy in metadata object,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-465,Identify links to parent information from src and target information in existing entity-mapping table and update it,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-467,Implement custom handler service Requirement entity,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-468,Modify code to handle array values in metadata,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-472,QE:: Execute the testcases for MC1 Account Sign Up,,0,0,UNTESTED,,[qe],,0,,0,LOW,General | [qe] | 0 deploy touches
CHP-473,QE:: Execute the testcases for Support,,0,0,UNTESTED,,[qe],,0,,0,LOW,General | [qe] | 0 deploy touches
CHP-474,QE:: Execute the testcases for Personal Information (Profile),,0,0,UNTESTED,,[qe],,0,,0,LOW,General | [qe] | 0 deploy touches
CHP-475,QE:: Execute the testcases for Business Information (Profile),,0,0,UNTESTED,,[qe],,0,,0,LOW,General | [qe] | 0 deploy touches
CHP-476,Verify data model,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-478,Develop rfq create API,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-485,RFQ modal & populated info,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-486,Implement proxy endpoint for Kafka publishing from CRM system,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-487,Implement handler for requirement entity from crm to mc1,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-489,QE:: Automate MC1 Signup,,0,0,UNTESTED,,"[qe, ui-automation]",,0,,0,LOW,"General | [qe, ui-automation] | 0 deploy touches"
CHP-501,Vital - Parse auth info,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-502,QE:: Automate Manage Personal Information,,0,0,UNTESTED,,"[qe, ui-automation]",,0,,0,LOW,"General | [qe, ui-automation] | 0 deploy touches"
CHP-503,QE:: Automate Manage Business Information,,0,0,UNTESTED,,"[ui-automation, qe]",,0,,0,LOW,"General | [ui-automation, qe] | 0 deploy touches"
CHP-504,QE:: Automate Support Functionality,,0,0,UNTESTED,,"[qe, ui-automation]",,0,,0,LOW,"General | [qe, ui-automation] | 0 deploy touches"
CHP-514,Quotes - POST API development,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-523,"Implement patch call for RFQ items to mc1, after MC1 to XCRM POST call for RFQ",,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-533,Form validation - Setup common validation messages,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-536,Project page skeleton setup,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-5527,Vendor code field: rename and add AVL/PVL/Approved status indicator,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-5596,Add Sentry build secrets to Docker build pipelines for CRM and myChip1,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-5608,Event-Service Gateway Migration,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-564,Project Hero - Manufacturers widget,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-566,Project Hero - Status Overview,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-567,"Project list view - Create basic table (no filters, no sorting, no open/closed)",,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-568,Project Hero - Integrate hero widgets,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-582,"Project - Part Details - Multi select, Inputs, price recalculation",,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-583,Project - Pricing tab integration and redesign,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-584,Project - Quotes tab P1,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-587,Temporary UI stories container ticket,,0,0,UNTESTED,,[ui],,0,,0,LOW,General | [ui] | 0 deploy touches
CHP-588,Quote Modal,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-590,Project - Orders tab P1,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-592,Project - People tab P1,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-594,Project - Find alternative modal,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-602,Order Hero - Widgets UI,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-605,Project - Shipments tab,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-606,Project - Documents tab,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-608,Project - History tab,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-612,Parts - Show alternatives,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-619,Implement spring kafka configuration in fn-connect service,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-62,Secure current Infrastructure,,0,0,UNTESTED,,"[blocked, mc1]",,0,,0,LOW,"General | [blocked, mc1] | 0 deploy touches"
CHP-625,Airbyte data sync for chip1_crm_db_live (MySQL) to chip1_crm_dw,,0,0,UNTESTED,,[data],,0,,0,LOW,General | [data] | 0 deploy touches
CHP-626,Airbyte data sync for Mongo (chip1) to Mongo_dw (MySQL),,0,0,UNTESTED,,[data],,0,,0,LOW,General | [data] | 0 deploy touches
CHP-633,Project - Add people while creating project,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-642,Excess Project - Fields in Create Project Modal,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-648,Track Part with Star icon or using FAB,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-659,Project Details (Pricing) - Develop a callback capability for async response from the CRM pricing API,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-660,Project Details (Pricing) - Develop async capability to fetch price from CRM API,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-666,Internal - Migrate to date-fns,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-667,GET api for rfq,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-670,Handling CRM Part Alternative data,,0,0,UNTESTED,,[purchasing],,0,,0,LOW,General | [purchasing] | 0 deploy touches
CHP-671,Develop an API to fetch the part alternatives,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-672,"Quotes - GET, GET_List API development",,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-673,Quotes - PATCH API development,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-677,Connect Quote - Jolt spec preparation,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-678,Connect Quote - Develop custom handler service,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-679,Connect Quote - POST API call to downstream system,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-683,Develop API contract,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-685,Develop an API to get parts list,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-686,Project List View - Selection dropdown/Name projection,,0,0,UNTESTED,,,,0,,0,LOW,General | untagged | 0 deploy touches
CHP-687,Develop an API to track & un-track a part,,0,0,UNTESTED,,[backend],,0,,0,LOW,General | [backend] | 0 deploy touches
CHP-695,Data Migration (Connect),,0,0,UNTESTED,,"[data, mc1]",,0,,0,LOW,"General | [data, mc1] | 0 deploy touches"
